31,4.3,4.23,0.72,0,2.7,0.12,0,0,5.46,2.06,0.04831,2.194,0.18365,0.04647,0.00744,0.00584,0.00208,0.01981,0.22775,0.00249,0.00981,0.09718,0.00188,0.00104,0.00967,0.00538,0.01504,31
29,3.76,4.21,0.59,0,2.51,0.12,0,0,4.78,2,0,1.808,0.1484,0.0242,0.00597,0.00478,0.00144,0.0131,0.15663,0.00193,0.00643,0.07498,0.00156,0.00079,0.00734,0.00226,0.01091,29
34,4.29,4.95,0.58,0,2.88,0.15,0,0,5.29,1.98,0,1.881,0.13418,0.01251,0.00365,0.00432,0.00148,0.01117,0.12381,0.00197,0.00448,0.05144,0.00131,0.00047,0.00708,0.00202,0.01105,42
41,,,,,,,,,6.06,1.48,0.02934,2.71,0.19517,0.02406,0.00399,0.00558,0.00132,0.00964,0.1368,0.00209,0.00468,0.04865,0.00231,0.00099,0.00887,0.00328,0.01539,47
48,,,,,,,,,5.28,1.16,0.00161,3.472,0.23258,0.01354,0.00337,0.00531,0.00046,0.00633,0.10085,0.00188,0.00347,0.03793,0.00267,0.00152,0.00848,0.0011,0.01696,61
60,10.1,14.4,0.8,0.02,7.33,0.24,0.01,0,6.1,1.46,0.02564,3.77,0.25942,0.01405,0.00323,0.0055,0.00101,0.00766,0.1193,0.0018,0.00397,0.0452,0.00527,0.00209,0.00929,0.00204,0.02087,81
64,,,,,,,,,6.27,1.82,0.12567,5.126,0.39606,0.03435,0.00848,0.00639,0.00158,0.01233,0.19638,0.00218,0.00505,0.06765,0.00971,0.00308,0.01173,0.00146,0.03426,103
48,9.98,8.79,0.55,0.11,5.64,0.39,0.1,0.12,4.82,1.45,0.0685,3.632,0.31164,0.03713,0.00847,0.00427,0.00056,0.01043,0.17829,0.00131,0.004,0.05843,0.0084,0.00211,0.00754,0.00039,0.03031,109
43,7.69,6.04,0.4,0.11,4.05,0.39,0.1,0.15,5.15,1.34,0.09604,2.897,0.30047,0.04163,0.00788,0.00267,0.00078,0.00953,0.17076,0.00088,0.00307,0.06332,0.00758,0.00158,0.00559,0,0.02864,102
33,5.37,4.61,0.33,0.1,2.88,0.34,0.08,0.18,3.75,0.94,0.15378,2.418,0.29639,0.08661,0.00951,0.00198,0.00067,0.01372,0.19673,0.00067,0.00225,0.07847,0.00812,0.00133,0.00472,0.00222,0.02976,85
15,2.26,1.68,0.23,0.08,1.22,0.23,0.04,0.2,2.14,0.62,0.06288,0.89774,0.14698,0.05786,0.00504,0,0.00027,0.009,0.10736,0.00026,0.00115,0.03256,0.0041,0.00022,0.00164,0.00092,0.01486,65
14,1.51,0.94,0.2,0.08,0.7,0.19,0.03,0.18,2.24,0.24,0.03684,0.72339,0.12841,0.05344,0.0048,0.00062,0.00019,0.00647,0.1066,0.00031,0.0005,0.02929,0.00337,0.00016,0.0012,0,0.01457,65
13,1.22,0.64,0.2,0.08,0.5,0.15,0.03,0.19,2.53,0.3,0.13701,0.85392,0.16229,0.07083,0.00555,0.00111,0.00014,0.00795,0.14184,0.00019,0.00085,0.03721,0.00305,0.00026,0.00129,0,0.0181,67
12,1.14,0.62,0.17,0.07,0.43,0.14,0.03,0.17,3.04,0.38,0.10144,0.70412,0.12769,0.0468,0.00506,0,0.00029,0.00512,0.10474,0.00024,0.00136,0.02929,0.00213,0.00025,0.0012,0,0.01312,74
13,1.19,0.58,0.14,0.06,0.43,0.12,0.02,0.14,1.96,0.41,0.03438,0.7443,0.11846,0.03889,0.00447,0.0004,0.00019,0.00386,0.08138,0.0002,0.00123,0.02542,0.00138,0.00015,0.00116,0.00111,0.011,71
13,,,,,,,,,2.24,0.58,0.02919,1.043,0.17528,0.05708,0.00693,0.00016,0.00093,0.00618,0.14169,0.00058,0.00332,0.04158,0.00283,0.00027,0.00323,0.00017,0.01311,75
19,1.86,1.14,0.2,0.02,0.79,0.12,0.02,0.13,3.13,1.03,0.04491,1.081,0.1761,0.03194,0.00513,0.00035,0.00096,0.00614,0.10141,0.00061,0.00247,0.03266,0.00223,0.00025,0.00273,0.00022,0.00998,85
20,1.92,1.38,0.2,0.02,0.91,0.13,0.02,0.13,5.02,1.05,0.03446,1.088,0.16937,0.02303,0.00378,0,0.00128,0.00894,0.09887,0.00069,0.00209,0.03037,0.00261,0.0002,0.00349,0.00215,0.00829,80
19,2.15,1.69,0.17,0,1.07,0.13,0.01,0.1,3.88,0.86,0.06285,1.419,0.19959,0.02958,0.00619,0,0.00146,0.0109,0.102,0.00085,0.00175,0.03647,0.00238,0.00026,0.00272,0.00088,0.01052,70
24,2.24,1.85,0.11,0,1.14,0.14,0.01,0.07,4.58,0.55,0.03359,1.138,0.15246,0.01821,0.0036,0,0.00077,0.00576,0.06984,0.00026,0.0011,0.0228,0.00207,0.00018,0.00197,0.00105,0.00755,66
23,2.11,1.9,0.11,0,1.1,0.14,0.01,0.1,4.93,0.7,0.04174,1.124,0.14594,0.02682,0.00367,0,0.0004,0.00472,0.07789,0.0003,0.00105,0.02263,0.00214,0.00014,0.00231,0,0.00746,68
24,2.13,2.09,0.08,0,1.18,0.14,0.01,0.14,3.92,0.65,0.02525,1.461,0.18257,0.03997,0.00565,0,0.00072,0.00524,0.07706,0.0003,0.00171,0.0296,0.00203,0.00016,0.00272,0,0.00973,64
20,2.19,1.72,0.05,0,1.1,0.12,0.01,0.09,3.68,1.02,0.0199,1.405,0.18001,0.02879,0.00379,0,0.00048,0.00472,0.06531,0.00011,0.00098,0.0279,0.00216,0.00024,0.00219,0.00165,0.00838,59
20,,,,,,,,,3.65,0.91,0.02079,1.191,0.16299,0.01681,0.00378,0,7.00E-05,0.00331,0.05714,0.00011,0.0007,0.036,0.00176,9.00E-05,0.00181,0.00059,0.00698,47
19,,,,,,,,,4.02,1.34,0.04013,1.347,0.20722,0.0444,0.00357,0,0.00042,0.00522,0.096,0.00013,0.00147,0.03496,0.00201,0.00019,0.00248,0.00042,0.00895,37
19,1.6,0.87,0.06,0,0.65,0.12,0.01,0.01,4.03,1.35,0.002,1.019,0.15867,0.01106,0.00126,0,0.0002,0.00283,0.04861,9.00E-05,0.00149,0.0181,0.00171,0.00017,0.00172,0.00024,0.00721,38
19,1.56,0.88,0.06,0,0.65,0.14,0.01,0,3.39,0.63,0,0.93461,0.14423,0.00418,0.00052,0.00027,0.00028,0.00275,0.04522,0.00011,0.00138,0.01593,0.00104,0.00011,0.00155,0.00141,0.00615,33
22,,,,,,,,,4.34,1.24,0.03027,1.2,0.19554,0.02552,0.00328,0,0.00093,0.0064,0.10223,0.00016,0.00256,0.02502,0.00239,0.00019,0.00316,0.00217,0.01029,49
23,1.79,1.19,0.15,0,0.72,0.11,0.01,0.07,4.57,1.36,0.04941,1.059,0.18904,0.02789,0.0014,0,0.00054,0.00562,0.12145,0.0003,0.00154,0.02145,0.00186,0.00019,0.004,0.00249,0.01145,49
23,,,,,,,,,8.06,2.43,0.05079,1.014,0.19539,0.02501,0.00033,0,0.00076,0.00575,0.14277,0.00024,0.00173,0.01858,0.00212,0.00025,0.00337,0.00244,0.01157,58
22,1.93,1.53,0.21,0,0.93,0.19,0.01,0.09,6,1.19,0.04968,1.235,0.22954,0.03064,0.00256,0,0.00039,0.00644,0.16899,0.00015,0.00304,0.02333,0.0026,0.00028,0.00356,0.00384,0.01314,44
21,1.77,1.26,0.12,0,0.81,0.16,0.01,0.04,5.15,1.14,0.11959,1.015,0.1742,0.0137,0.00278,0,0,0.00385,0.10748,0,0.00373,0.01719,0.00156,0.00018,0.00236,0.00148,0.01075,41
22,1.85,1.33,0.1,0,0.82,0.15,0.01,0.02,2.84,1.1,0.02501,0.98278,0.17352,0.01289,0.00205,0,0.00049,0.00339,0.09149,0.00031,0.00246,0.01623,0.00157,0.00027,0.00236,0.0018,0.01093,36
21,,,,,,,,,4.11,0.77,0.01664,1.233,0.2099,0.01682,0.00383,0,0.00023,0.00318,0.08818,0.00021,0.00273,0.01817,0.00263,0.00044,0.00259,0.00148,0.01285,40
19,,,,,,,,,4.3,1.38,0.00504,1.083,0.18321,0.01319,0.00247,0,0.00014,0.00258,0.07385,4.00E-05,0.00188,0.01622,0.00216,0.00033,0.00206,0.00227,0.01138,40
22,1.94,1.66,0.08,0,0.96,0.15,0.01,0.02,4.46,1.25,0,1.025,0.17392,0.01049,0.00209,0,0.00024,0.00241,0.06098,0.00012,0.00122,0.01461,0.00217,0.00036,0.00196,0.00093,0.01139,43
25,,,,,,,,,4.5,1.05,0.01643,1.246,0.21078,0.01754,0.00376,0,0.00016,0.00238,0.07494,8.00E-05,0.00185,0.01792,0.00281,0.00053,0.00225,0.00124,0.01339,44
24,,,,,,,,,5.67,1.77,0,1.085,0.18196,0.04499,0.00211,0,0,0.00172,0.05848,0.0001,0.00157,0.01554,0.00268,0.00042,0.00195,0.00359,0.01095,44
24,2,1.85,0.09,0,1.06,0.18,0.01,0.35,4.67,1.86,0.00197,0.95483,0.16266,0.04207,0.00228,0,0.0001,0.00133,0.06482,0.00018,0.00315,0.01556,0.00231,0.00034,0.00181,0.00412,0.00973,64
26,1.92,1.97,0.14,0,1.06,0.16,0.01,0.33,7,2.78,0.03145,1.26,0.24548,0.04709,0.00717,0,0.00047,0.0122,0.2714,0.00024,0.0082,0.06395,0.0046,0.00061,0.00364,0.00769,0.01384,71
58,4.53,6.39,0.47,0.07,4.11,0.26,0.06,0.17,6.48,1.75,0.59729,6.185,0.79967,0.23005,0.03658,0.00227,0.00382,0.0378,0.60594,0.00121,0.00844,0.20492,0.01071,0.00325,0.00983,0.0073,0.06215,115
48,3.41,5.25,0.34,0.04,3.32,0.21,0.05,0.16,5.79,1.33,0.41646,3.942,0.58712,0.1913,0.02728,0.00071,0.00239,0.02626,0.4538,0.00062,0.00545,0.15275,0.00775,0.00212,0.00621,0.00323,0.04639,88
34,1.39,5.56,1.51,0.06,3.15,0.14,0.01,0.07,7.04,2.23,0.12257,1.882,0.46117,0.13204,0.02735,0.00492,0.08431,0.09928,0.51715,0.01474,0.04148,0.17442,0.00421,0.00186,0.02218,0.00499,0.03107,59
40,1.54,6.2,1.4,0.05,3.37,0.14,0.01,0.07,6.47,2.32,0.07288,1.977,0.32881,0.12686,0.01793,0.00502,0.00757,0.0446,0.50125,0.00449,0.04208,0.20421,0.00501,0.00196,0.02109,0.01483,0.03555,60
33,,,,,,,,,6.09,2.09,0.02601,2.011,0.28152,0.15414,0.01419,0.00873,0.00601,0.03572,0.41428,0.005,0.02238,0.16822,0.00406,0.00249,0.01596,0.0112,0.02643,54
32,1.52,5.59,1.1,0.04,3,0.11,0.01,0.05,5.82,2.12,0.06689,1.961,0.31951,0.14046,0.01493,0.00781,0.00664,0.04071,0.46699,0.00521,0.02654,0.1615,0.0043,0.00274,0.02729,0.01184,0.02974,51
26,1.28,5.21,0.77,0.03,2.58,0.11,0.01,0.05,5.08,1.15,0.04854,1.532,0.29245,0.06876,0.00891,0.00768,0.00421,0.02702,0.33023,0.0038,0.01879,0.12345,0.00345,0.00234,0.01708,0.0052,0.02074,48
26,1.17,5.41,0.45,0.02,2.54,0.1,0,0.03,5.59,1.23,0.01302,1.503,0.22962,0.0293,0.00733,0.00709,0.00286,0.02044,0.27189,0.00315,0.01567,0.08064,0.00301,0.00183,0.01182,0.00698,0.01827,32
27,1.34,5.12,0.7,0.02,2.62,0.09,0,0.03,5.06,1.07,0.04146,1.698,0.25021,0.02288,0.0076,0.00644,0.00402,0.02227,0.28077,0.00397,0.03479,0.08701,0.00378,0.00146,0.04288,0.00764,0.02246,27
28,,,,,,,,,5.45,1.39,0.03389,1.885,0.25973,0.02662,0.00716,0.0051,0.00402,0.02182,0.28088,0.00402,0.04296,0.09384,0.00427,0.00169,0.05317,0.00949,0.02472,32
23,,,,,,,,,3.39,0.95,0.04804,3.631,0.2246,0.03715,0.00478,0.00384,0.00148,0.01192,0.16923,0.0017,0.01032,0.06158,0.00587,0.00255,0.01478,0.0036,0.02344,33
39,4.15,5.71,0.79,0.14,3.83,0.13,0.02,0.05,3.7,1.12,0.12132,5.566,0.38837,0.07051,0.01073,0.0043,0.0019,0.01673,0.2306,0.00209,0.00688,0.08244,0.00782,0.00403,0.01653,0.00188,0.03408,56
49,5.11,7.81,0.86,0.17,5,0.18,0.02,0.08,4.48,1.46,0.22286,6.881,0.53553,0.111,0.01482,0.00559,0.0028,0.02381,0.3065,0.00249,0.00844,0.13018,0.01168,0.00539,0.02151,0.00261,0.04698,77
59,6.53,11.8,0.95,0.23,6.49,0.26,0.03,0.12,5.44,2.01,0.39804,8.075,0.70938,0.18626,0.02485,0.0056,0.00306,0.03078,0.43486,0.00233,0.01114,0.23682,0.01346,0.00639,0.02718,0.00232,0.06153,103
59,7.02,10.92,0.94,0.28,6.39,0.29,0.04,0.19,5.31,1.54,0.51486,7.216,0.68703,0.29386,0.03194,0.0033,0.00253,0.02641,0.49201,0.00131,0.01124,0.19162,0.00895,0.0049,0.02122,0.00083,0.05219,110
53,5.55,8.44,0.71,0.28,4.93,0.25,0.05,0.2,5.44,1.81,0.43608,6.603,0.64029,0.24863,0.02579,0.00099,0.00206,0.02505,0.45171,0.00084,0.01263,0.13844,0.0088,0.00391,0.0165,0.00454,0.07392,97
53,5.49,8.28,0.62,0.26,4.92,0.24,0.04,0.17,4.94,1.56,0.41038,6.66,0.61931,0.21434,0.02309,0.00106,0.00173,0.02463,0.43004,0.00077,0.01214,0.13716,0.01032,0.00396,0.01548,0.00395,0.10632,95
51,4.83,7.89,0.66,0.24,4.46,0.21,0.03,0.15,6.02,2.24,0.32968,6.024,0.62757,0.18427,0.01989,0.00087,0.00185,0.02299,0.41949,0.00067,0.01303,0.14732,0.00762,0.0037,0.01492,0.00591,0.07642,95
52,,,,,,,,,5.57,2.48,0.3672,5.936,0.63273,0.1795,0.01975,0,0.00282,0.02368,0.44548,0.00067,0.01521,0.14718,0.00726,0.00365,0.0139,0.00644,0.06949,94
47,4.53,7,0.75,0.22,4.3,0.22,0.03,0.14,5.34,1.93,0.39214,6.289,0.65705,0.18248,0.02066,0.00127,0.00183,0.02773,0.44658,0.00069,0.01498,0.18118,0.01282,0.00355,0.01374,0.00441,0.07193,88
38,3.97,5.57,0.46,0.14,3.68,0.21,0.03,0.11,3.75,1.37,0.19696,4.066,0.44658,0.1105,0.01387,0.00052,0.00575,0.01967,0.27761,0.00113,0.00748,0.10585,0.01326,0.00188,0.00751,0.00208,0.03796,65
19,1.88,2.43,0.13,0.05,1.69,0.11,0.01,0.07,1.33,0.73,0.15289,2.354,0.22066,0.07695,0.00749,0,0.00357,0.01185,0.17194,0.0007,0.00377,0.05817,0.00828,0.00079,0.00367,0.00261,0.02005,32
13,,,,,,,,,0.89,0.63,0.13464,1.732,0.14238,0.08657,0.00485,0,0.00028,0.00538,0.11327,0.00014,0.00195,0.0258,0.00713,0.00021,0.00219,0.0016,0.01389,27
11,0.96,0.59,0.04,0.03,0.68,0.04,0,0.09,0.73,0.19,0.09912,1.434,0.12553,0.14292,0.00578,0,0.00547,0.00903,0.126,0.00108,0.00177,0.02252,0.0049,4.00E-05,0.00197,0.00044,0.01388,22
10,,,,,,,,,0.96,0.31,0.04795,1.298,0.12314,0.06588,0.00694,0,0.00988,0.01236,0.10215,0.00153,0.00201,0.02526,0.00452,0.00015,0.00205,0,0.01051,31
11,0.76,0.36,0.1,0.06,0.44,0.04,0.02,0.05,0.82,0.5,0.00693,1.377,0.09743,0.05256,0.00776,0,0.00351,0.00588,0.09343,0.00046,0.00104,0.0299,0.00433,8.00E-05,0.00226,0.00088,0.01114,21
10,,,,,,,,,0.59,0.39,0.08021,1.412,0.11687,0.06035,0.00669,0.0002,0.00178,0.00685,0.1127,0.00036,0.00097,0.03686,0.00665,0.0001,0.00244,0.00077,0.01425,27
10,0.82,0.56,0.21,0.1,0.51,0.05,0.05,0.05,4.92,0.69,0.04198,1.423,0.15083,0.06232,0.01282,0.0002,0.00187,0.00821,0.12866,0.00045,0.00189,0.04098,0.00701,0.00023,0.00284,0.001,0.02045,24
11,0.79,0.64,0.27,0.12,0.48,0.05,0.09,0.05,2.87,0.43,0.05691,1.182,0.15766,0.06093,0.01152,0.00017,0.0023,0.0099,0.11636,0.00067,0.00179,0.05156,0.00612,0.00026,0.00381,0.0017,0.01814,27
8,0.56,0.37,0.22,0.1,0.36,0.03,0.05,0.04,1.39,0.43,0,1.085,0.12663,0.05402,0.00342,0,0.0011,0.00349,0.08744,0.00044,0.00123,0.04275,0.00925,9.00E-05,0.00241,0.002,0.01727,22
9,,,,,,,,,1.87,0.38,5.00E-05,1.171,0.14901,0.06728,0.00413,0.00066,0.0008,0.0053,0.0953,0.00054,0.00133,0.05255,0.01274,9.00E-05,0.00314,0.0014,0.02367,21
13,,,,,,,,,1.82,0.6,0.06548,1.212,0.14888,0.05405,0.00292,0,0.00068,0.00571,0.11498,0.00041,0.00092,0.06272,0.00837,0.00023,0.00267,0.00143,0.01934,23
14,0.48,0.46,0.15,0.09,0.37,0.04,0.03,0.04,1.47,0.54,0.02931,1.213,0.14066,0.03902,0.0038,0.00015,0.00057,0.00485,0.09245,0.00042,0.00067,0.07279,0.00455,0.0001,0.00232,0.00143,0.01731,27
14,0.55,0.45,0.15,0.07,0.39,0.03,0.03,0.05,1.56,0.51,0.01802,1.241,0.14713,0.03789,0.00379,0,0.00067,0.00492,0.09868,0.00029,0.00126,0.07518,0.00424,0.00014,0.00231,0.00144,0.01661,27
14,,,,,,,,,1.54,0.57,0.00998,1.289,0.14326,0.03154,0.00508,0,0,0.006,0.11062,0.00035,0.00264,0.08042,0.00286,3.00E-05,0.00214,0.00229,0.01485,22
12,0.64,0.47,0.08,0.04,0.42,0.05,0.02,0.03,1.69,0.38,0.03,1.296,0.13236,0.03066,0.00376,0,0.00063,0.00625,0.11444,0.00037,0.00234,0.07782,0.00251,3.00E-05,0.00279,0.00546,0.01325,18
10,0.73,0.43,0.08,0.03,0.49,0.04,0.01,0.03,1.67,0.33,0.02427,1.388,0.14717,0.03036,0.00536,0,0.00042,0.00732,0.11684,0.00025,0.00193,0.07898,0.00197,7.00E-05,0.00246,0.00254,0.01436,13
10,0.87,0.54,0.1,0.02,0.53,0.05,0.01,0.03,1.34,0.47,0.03249,1.463,0.15757,0.03232,0.00588,0,0.0006,0.00805,0.12836,0.00022,0.00141,0.08317,0.00235,0.00026,0.00216,0.00262,0.01506,22
10,0.93,0.5,0.11,0.02,0.57,0.05,0.01,0.03,1.73,0.58,0.06509,1.336,0.13921,0.03586,0.00438,0,0.00082,0.00736,0.12006,0.00024,0.00164,0.07878,0.00218,0.00019,0.00249,0.00259,0.0137,23
10,0.97,0.62,0.14,0.03,0.67,0.05,0.01,0.04,1.57,0.42,0.09902,1.466,0.16489,0.05104,0.00579,0,0.0007,0.00829,0.14565,0.00028,0.00228,0.07763,0.00216,0.00015,0.00474,0.00307,0.01521,29
16,0.98,0.77,0.16,0.03,0.76,0.06,0.01,0.04,2.07,0.7,0.10018,1.576,0.1863,0.04824,0.00707,0,0.00093,0.0093,0.1711,0.00037,0.00318,0.08839,0.0023,0.0002,0.00381,0.00246,0.0179,31
18,1.15,0.93,0.18,0.04,0.89,0.06,0.01,0.05,2.07,1.24,0.09787,1.639,0.26107,0.06901,0.01041,0,0.00093,0.01057,0.23412,0.00038,0.00654,0.10844,0.00291,0.00037,0.00677,0.00929,0.02001,43
24,,,,,,,,,4.34,3.07,0.22818,1.821,0.50853,0.07471,0.01288,0,0.00126,0.01141,0.27281,0.00025,0.00755,0.11676,0.00339,0.00071,0.0088,0.00944,0.02992,55
15,1,1.4,0.21,0.01,1,0.08,0,0.06,2.09,0.52,0.12144,1.354,0.20513,0.10076,0.01189,0,0.00208,0.01803,0.28193,0.00068,0.00303,0.08733,0.00368,0.00021,0.004,0.00283,0.01734,36
18,0.97,1.5,0.12,0,0.96,0.07,0,0.06,1.48,0.66,0.10799,1.217,0.2027,0.09497,0.0063,0,0.00171,0.01183,0.15278,0.00078,0.00338,0.04487,0.00383,0.00017,0.00297,0.00282,0.01587,34
15,0.87,1.57,0.14,0,0.91,0.06,0,0.06,2.6,0.72,0.08153,1.356,0.27247,0.10758,0.01018,0,0.00358,0.02201,0.25316,0.00108,0.00498,0.08518,0.00439,0.00016,0.00418,0.00285,0.01886,38
25,1.15,2.42,0.24,0.02,1.36,0.11,0.01,0.07,3.13,1.01,0.12177,1.544,0.30996,0.12192,0.01277,0,0.00397,0.03771,0.33078,0.00136,0.00624,0.0904,0.00373,0.00021,0.00554,0.00589,0.01994,53
20,1.04,1.45,0.18,0.01,0.96,0.07,0.01,0.06,2.66,1.16,0.14224,1.362,0.2483,0.11812,0.01175,0,0.00302,0.02334,0.27541,0.00115,0.00567,0.17233,0.00292,0.0004,0.00433,0.00417,0.01621,44
14,1.05,1.14,0.16,0.02,0.81,0.08,0.01,0.06,2.64,0.98,0.14312,1.438,0.34044,0.10165,0.01229,0,0.00251,0.02812,0.27816,0.00104,0.00663,0.06506,0.00312,0.00043,0.00467,0.00612,0.02036,43
19,1.18,1.37,0.18,0.01,0.87,0.11,0,0.06,2.63,1.03,0.15613,1.465,0.30952,0.09081,0.01289,0,0.00605,0.03127,0.34065,0.00349,0.01072,0.06726,0.00305,0.00039,0.00534,0.01101,0.02101,43
18,1.07,1.21,0.17,0.01,0.84,0.11,0.01,0.04,2.62,0.97,0.1196,1.458,0.33749,0.08259,0.01391,0,0.00718,0.02423,0.32069,0.00422,0.01067,0.05682,0.00309,0.00035,0.00561,0.00817,0.02162,36
16,0.95,1.2,0.12,0.01,0.79,0.1,0,0.03,3.11,0.9,0.05762,1.411,0.21865,0.07429,0.01085,0,0.00143,0.00934,0.18931,0.00078,0.0062,0.03459,0.00309,0.00024,0.00401,0.00622,0.02155,31
10,0.96,0.86,0.05,0.01,0.68,0.06,0,0.02,1.19,0.63,0.04298,1.312,0.14132,0.0893,0.00644,0,0.00091,0.0055,0.15913,0.00043,0.00457,0.02971,0.00319,0.00023,0.00388,0.00573,0.02001,21
17,1.07,1.25,0.09,0,0.86,0.1,0,0.03,2.74,0.74,0.11431,1.337,0.23041,0.05294,0.00759,0.00034,0.00103,0.00921,0.15672,0.00037,0.00391,0.03607,0.00421,0.00027,0.0037,0.00551,0.02602,32
16,1.01,1.3,0.08,0.01,0.85,0.08,0,0.03,2.52,0.79,0.02258,1.386,0.21767,0.05829,0.00728,0,0.00072,0.00794,0.17838,0.00049,0.00404,0.03374,0.00358,0.00035,0.00345,0.00446,0.02648,29
21,0.97,1.39,0.07,0,0.86,0.06,0,0.03,2.26,0.72,0.05974,1.479,0.22079,0.04152,0.00678,0,0.0013,0.00791,0.15838,0.00055,0.00517,0.03359,0.00388,0.00035,0.00354,0.00737,0.02684,26
18,1,1.49,0.08,0,0.9,0.07,0,0.03,3.01,0.94,0.10638,1.336,0.19144,0.03172,0.00595,0,0.00106,0.00688,0.14412,0.00059,0.00463,0.02977,0.00434,0.00037,0.00353,0.00627,0.02862,31
14,0.99,1.37,0.05,0,0.82,0.06,0,0.02,1.68,0.52,0.06887,1.406,0.17546,0.02843,0.00462,0,0.00081,0.00617,0.11582,0.00033,0.00453,0.02655,0.00377,0.00037,0.00342,0.00562,0.03032,29
17,1.06,1.39,0.07,0,0.88,0.06,0,0.02,2.85,0.78,0.06331,1.478,0.20565,0.03176,0.00659,0,0.00084,0.00741,0.1436,0.00064,0.00552,0.03175,0.0033,0.00053,0.00417,0.00794,0.02908,29
14,1.06,1.72,0.06,0,1.02,0.07,0,0.03,2.52,0.83,0.01419,1.52,0.22469,0.03964,0.00773,0,0.00122,0.00819,0.16765,0.00062,0.00685,0.03664,0.00371,0.0007,0.00454,0.01142,0.02585,30
20,1.16,1.96,0.16,0.01,1.22,0.08,0,0.03,3.53,1.05,0.04306,1.645,0.2756,0.04143,0.00746,0,0.0012,0.00952,0.18677,0.00066,0.00839,0.04335,0.00406,0.00093,0.00554,0.0144,0.0285,38
17,1.1,1.98,0.16,0.01,1.17,0.08,0,0.03,3.07,1.47,0.05234,1.497,0.25736,0.03981,0.00718,0,0.00131,0.00882,0.18943,0.00071,0.00867,0.04657,0.00384,0.00073,0.00838,0.01599,0.02606,32
29,,,,,,,,,3.84,2.21,0.18764,1.532,0.27977,0.04461,0.00961,0,0.00112,0.00991,0.23019,0.00068,0.01182,0.04737,0.00394,0.0008,0.01404,0.01796,0.02676,37
37,1.14,2.98,0.23,0.03,1.53,0.09,0,0.05,5.88,3.87,0.5459,1.852,0.47507,0.11294,0.01335,0,0.00189,0.01351,0.34221,0.00079,0.01581,0.12128,0.0052,0.00173,0.00984,0.02286,0.03245,69
37,1.14,3.64,0.31,0.04,1.78,0.13,0,0.09,4.07,2.02,0.16651,1.873,0.35073,0.11675,0.01032,0.00141,0.00099,0.01903,0.30228,0.00083,0.01025,0.10749,0.00493,0.00183,0.00769,0.01275,0.02933,62
26,1.25,3.44,0.23,0.06,1.68,0.12,0,0.07,2.62,1.19,0.0683,2.199,0.28652,0.0734,0.00756,0.00188,0.00099,0.01681,0.22289,0.00092,0.00589,0.0788,0.00413,0.0019,0.00797,0.00774,0.02481,45
32,1.25,4.01,0.25,0.06,1.92,0.1,0,0.05,2.8,1.47,0.08153,2.165,0.30926,0.06314,0.00867,0.00182,0.00088,0.01691,0.23707,0.00098,0.007,0.08338,0.00402,0.00219,0.008,0.0085,0.02598,54
36,1.19,4.11,0.26,0.06,1.88,0.1,0,0.05,3.7,1.68,0.0732,2.108,0.33733,0.05078,0.00757,0.00197,0.00067,0.01536,0.21013,0.00085,0.00644,0.0812,0.00414,0.00229,0.00883,0.0069,0.02582,54
37,1.3,4.1,0.34,0.06,2.04,0.11,0,0.05,5.24,1.89,0.10568,2.477,0.53729,0.05411,0.00858,0.00309,0.00126,0.01587,0.21499,0.00096,0.00609,0.08174,0.00437,0.00222,0.01018,0.00494,0.02801,57
41,1.42,4.58,0.46,0.05,2.33,0.12,0,0.05,4.52,1.64,0.11319,2.554,0.51371,0.06761,0.01049,0.00261,0.00097,0.01973,0.24902,0.00103,0.0074,0.09778,0.00457,0.00249,0.01202,0.00691,0.03052,68
39,,,,,,,,,4.05,1.69,0.13171,2.479,0.47485,0.06791,0.01147,0.00247,0.00111,0.02369,0.25749,0.00121,0.0073,0.10779,0.00484,0.0024,0.01177,0.00502,0.02767,65
40,1.58,5.57,0.41,0.04,2.68,0.15,0,0.05,4.4,1.81,0.07403,2.657,0.62971,0.0589,0.01119,0.00246,0.00099,0.0228,0.25258,0.001,0.00772,0.10556,0.0046,0.00232,0.01337,0.00591,0.0275,64
40,1.57,5.66,0.42,0.04,2.73,0.17,0,0.05,5.93,1.71,0.03524,2.666,0.67801,0.04293,0.01178,0.00306,0.00186,0.0208,0.25986,0.00126,0.01037,0.11037,0.00438,0.00245,0.01228,0.00818,0.02884,60
43,1.61,5.57,0.43,0.04,2.68,0.18,0,0.05,6.51,1.9,0.05218,2.782,0.75386,0.03948,0.01352,0.00379,0.00244,0.02122,0.26766,0.00148,0.01199,0.1058,0.00458,0.00241,0.01731,0.00717,0.0304,66
46,1.56,5.58,0.41,0.04,2.66,0.18,0,0.04,5.98,1.93,0.07556,2.87,0.76381,0.03262,0.01308,0.00359,0.00293,0.0249,0.28271,0.00152,0.01338,0.13191,0.00431,0.00226,0.01613,0.01036,0.03037,64
45,1.51,5.66,0.34,0.03,2.67,0.17,0,0.04,6.93,2.14,0.08979,2.563,0.58208,0.02306,0.01058,0.00316,0.00296,0.02533,0.27655,0.00167,0.01302,0.11581,0.00453,0.00199,0.01284,0.01003,0.02695,65
